gene_id,Sample_Id,mRNA_expression
1413,96,0.7076
3330,96,-0.5771
186,96,1.3812
4471,96,0.9358
590,96,-1.2498
9562,96,-1.4845
2854,96,0.673
8003,96,0.8097
6880,96,0.574
859,96,-0.6669
7952,96,0.6521
3508,96,1.0357
144,96,-0.6412
8802,96,0.8296
3187,96,-0.6821
554,96,0.8308
977,96,0.7735
8886,96,1.2297
1187,96,-0.5344
2580,96,-1.6204
12,96,-0.6868
2598,96,-1.062
2610,96,0.8099
2052,96,-0.5567
367,96,-0.9382
342,96,0.939
440,96,-0.5246
2062,96,-1.9617
2063,96,-0.6405
1690,96,1.2273
3520,96,-0.8183
2534,96,0.5467
3530,96,-0.7709
3986,96,2.9624
2506,96,-1.9378
1213,96,-0.6421
84,96,-0.6461
1454,96,0.5123
622,96,-1.3358
2787,96,-1.7584
3098,96,-1.3144
1894,96,-0.9782
6511,96,-0.6376
3156,96,-0.919
6042,96,-0.8769
1254,96,-0.8459
4639,96,-0.8031
4004,96,-0.9682
1102,96,1.0037
365,96,-0.5176
2941,96,-1.6345
5661,96,1.9674
6378,96,-0.631
27,96,0.599
1745,96,-0.7056
5049,96,-1.7909
48,96,-0.5451
3322,96,1.4841
861,96,1.1895
1945,96,-1.0146
1822,96,1.4347
640,96,-0.6326
3057,96,-2.6924
2096,96,1.8124
8222,96,1.2722
8167,96,-0.5869
513,96,-1.6957
7524,96,1.0952
1622,96,-0.5596
14387,96,-1.3396
3018,96,-0.5843
284,96,-0.6405
1762,96,-1.1426
1044,96,-0.8946
4219,96,0.6167
5453,96,0.6061
2876,96,-0.6085
1148,96,0.8848
4181,96,-0.9322
3161,96,-1.1871
9990,96,-0.895
328,96,-0.5998
1204,96,0.7274
2249,96,-1.1165
2124,96,-0.6357
13811,96,-0.8928
1900,96,-1.3943
137,96,1.3188
2717,96,-1.0879
10155,96,-0.5002
401,96,-1.0768
1323,96,-1.6281
362,96,-0.7747
2791,96,-0.6315
1996,96,-1.0714
2224,96,-0.5063
6883,96,0.6643
1987,96,0.8493
1131,96,0.5168
2433,96,-1.155
3401,96,0.7746
2460,96,-1.1479
562,96,0.6091
1797,96,-2.1776
2889,96,-0.8805
341,96,-0.6131
5851,96,-1.4198
1744,96,1.1555
5966,96,-0.9202
2650,96,-0.8745
1006,96,-1.4932
807,96,1.422
3088,96,-1.0685
2309,96,-0.7749
5266,96,-1.4289
1705,96,1.0495
339,96,0.9243
43,96,-0.8688
366,96,-0.9347
8693,96,-0.529
582,96,-0.8194
1265,96,0.7761
5545,96,-1.3483
1997,96,-0.5931
130,96,0.9846
583,96,-0.6148
389,96,-0.9043
2639,96,-0.9143
1515,96,-0.8382
496,96,-1.1743
2037,96,0.6394
4861,96,-0.671
400,96,-1.9332
1098,96,-0.8964
8436,96,-0.6795
819,96,-0.7976
632,96,-1.643
5746,96,-0.596
4067,96,-1.1686
2461,96,-1.1808
6800,96,0.9065
3440,96,-0.5918
207,96,-1.2847
330,96,-0.5232
93,96,-0.7686
706,96,-0.888
4030,96,-1.269
793,96,-1.2971
2194,96,-1.002
4494,96,-0.7927
1469,96,-0.6532
3123,96,1.1946
4056,96,-0.768
1783,96,-0.6016
8165,96,-3.2858
108,96,1.8869
5469,96,-0.8309
7936,96,-0.9415
1017,96,-0.9493
5367,96,2.9504
1206,96,-1.3103
8442,96,-0.5837
1667,96,0.7924
2185,96,-1.0514
1331,96,3.4678
2149,96,-0.6048
743,96,1.0302
817,96,-1.1294
7059,96,-0.8326
1382,96,-1.1076
577,96,0.6734
1644,96,-1.8457
116,96,6.0864
573,96,0.7909
581,96,-0.9281
2057,96,0.8029
3434,96,-1.3692
7288,96,2.1257
324,96,-0.6467
3053,96,-0.5687
2578,96,-2.2039
2053,96,0.6048
4566,96,0.7341
2335,96,-0.6333
1072,96,-0.931
3238,96,0.7481
303,96,1.0277
1410,96,-1.0483
1838,96,-1.0176
4080,96,-1.7418
2729,96,-1.3739
3376,96,-0.6768
2199,96,0.9866
2226,96,3.4903
2971,96,0.6207
2707,96,-0.5314
8997,96,0.752
4250,96,0.5356
65,96,-0.9784
594,96,-0.5265
556,96,2.0809
2198,97,-0.7277
5623,97,-0.9117
6092,97,0.6553
885,97,-1.1212
2374,97,2.0883
394,97,-0.555
395,97,-0.5685
7060,97,-1.0515
2831,97,0.5125
377,97,1.6586
1255,97,-1.1436
716,97,-1.4733
8202,97,0.7394
300,97,-0.6869
2038,97,1.3882
44,97,0.8233
6395,97,-0.6892
196,97,-1.1528
50,97,0.9584
13,97,-1.0265
2508,97,-1.0674
1820,97,0.6659
1112,97,0.6883
2615,97,-1.1048
7967,97,0.8099
4898,97,1.0841
198,97,-0.7997
8462,97,1.3728
8775,97,-0.5145
580,97,0.7084
2617,97,0.5331
7909,97,1.2361
546,97,0.6276
1185,97,-0.686
4147,97,1.3661
3488,97,1.82
1181,97,-0.7093
4228,97,0.6276
1392,97,-0.53
908,97,-0.5893
7169,97,0.8746
7350,97,-1.8194
1338,97,2.6989
2635,97,1.201
8188,97,-0.9585
1036,97,-0.7421
7657,97,0.9433
162,97,0.7275
306,97,1.4807
2085,97,-0.8846
316,97,2.1227
2347,97,-1.06
3499,97,0.7311
4025,97,1.1161
464,97,-2.3983
4070,97,1.3849
518,97,1.7907
1252,97,-1.0475
404,97,2.8044
1199,97,0.6529
939,97,1.0724
4197,97,-1.5549
5680,97,-1.0194
1336,97,1.5921
2181,97,-1.4024
11481,97,0.8013
1386,97,0.7235
1127,97,-0.7329
3662,97,1.364
22,97,1.3939
2024,97,1.1221
4831,97,1.0088
60,97,1.2972
5369,97,0.514
7238,97,0.7882
5229,97,0.9903
1003,97,-1.0516
557,97,-0.9151
886,97,-1.3417
2726,97,2.0351
2321,97,-0.5943
3900,97,0.8285
3080,97,-0.6487
11603,97,-0.8522
4270,97,-0.5619
158,97,-1.0252
157,97,-0.7852
5971,97,1.0979
1035,97,1.8993
3168,97,0.7119
1068,97,1.3735
168,97,1.2508
791,97,-0.53
2350,97,-0.7909
3146,97,-0.6773
3332,97,-1.4767
2730,97,1.7811
991,97,-0.6425
4504,97,-0.671
3630,97,-1.0409
962,97,1.124
1794,97,1.9984
1436,97,-0.6941
619,97,-0.898
9596,97,-0.6355
1844,97,-1.1228
653,97,-0.8096
2362,97,0.7685
5628,97,0.9205
244,97,-0.5545
1207,97,1.0051
4131,97,-1.6216
4124,97,-0.7512
727,97,0.5162
1419,97,1.156
5715,97,-1.1912
9522,97,-2.2103
526,97,0.6515
5586,97,0.7389
3285,97,0.6446
1765,97,1.1762
8508,97,0.8459
51,97,0.6937
1969,97,-0.7717
3247,97,-1.0822
337,97,0.9412
6374,97,-1.359
3486,97,-0.8567
2595,97,-0.5975
3841,97,0.5988
2576,97,1.5525
3241,97,-0.8565
5416,97,-0.6402
2064,97,1.6204
664,97,-1.119
1585,97,-0.7297
2695,97,-1.0008
318,97,0.6906
3137,97,0.5918
4783,97,-1.8853
1306,97,1.0744
2326,97,-0.6259
456,97,0.8518
1294,97,0.6025
1232,97,-0.9641
2034,97,1.9706
3594,97,-1.2931
4442,97,-1.2297
6581,97,-0.7765
749,97,-0.8403
4900,97,-0.682
3774,97,-0.7535
8161,97,1.8991
572,97,-0.5675
3,97,-1.2297
4729,97,-0.8535
2029,97,2.9468
7230,97,1.5303
3822,97,-0.964
7320,97,-1.12
91,97,-0.6698
2737,97,0.9148
4048,97,-0.6067
13748,97,-0.5879
329,97,1.7838
2760,97,-0.6265
86,97,0.6626
4018,97,-1.1832
4600,97,-0.5571
3068,97,0.8912
3897,97,-1.2353
4757,97,-1.2558
9507,97,1.5397
2575,97,-0.6158
3623,97,1.4534
6453,97,1.2778
7876,97,1.8517
1697,97,2.7985
5130,97,0.5685
3063,97,0.7363
125,97,2.2744
6385,97,0.9596
828,97,-0.6089
1188,97,0.5502
315,97,0.9313
313,97,1.3921
1209,97,-0.6725
1922,97,1.0861
9327,97,0.541
6629,97,0.6079
2163,97,0.6542
1432,97,-0.9872
2692,97,1.7474
14105,97,0.8035
3235,97,0.8929
763,97,-1.0255
70,97,1.6911
9349,97,-0.5187
15,97,0.764
5290,97,-0.6464
837,97,-1.1148
6626,97,-1.7906
10945,97,0.8435
2148,97,-1.4951
4808,97,1.019
1227,97,-0.7832
761,97,-1.0634
3127,97,-1.7703
4156,97,0.5513
802,97,1.042
804,97,-1.2914
239,97,-1.3805
878,97,-1.6462
3621,97,-1.4511
9282,97,1.1043
2391,97,-0.8598
1046,97,-1.4997
989,97,0.8915
6612,97,-1.1794
9291,97,-0.8013
4292,97,2.0039
3490,97,-0.6135
5656,97,0.9935
5681,97,-1.6218
1201,97,-1.023
4612,97,-0.6404
7922,97,-0.8923
6530,97,-0.5522
1369,97,-1.0021
6903,97,0.8235
1384,97,-0.6264
3016,97,1.2403
2657,97,1.3861
3015,97,0.5395
3517,97,0.5144
539,97,-2.5233
206,97,1.9799
1092,97,1.3093
4054,97,1.4029
9577,97,-0.5475
3335,97,-0.6912
600,97,-0.6475
4063,97,-0.9845
626,97,-1.2093
631,97,-0.7443
1845,97,-0.8099
636,97,-1.1308
1462,97,0.5953
6512,97,0.7378
1865,97,-1.0373
268,97,-1.3002
8972,97,0.6208
256,97,0.8709
1853,97,-0.7222
89,97,2.3304
1868,97,-1.3551
1159,97,0.5908
2243,97,-0.6987
5272,97,-0.8067
799,97,-0.749
470,97,0.7924
7572,97,1.7096
1100,97,2.7467
2310,97,1.4708
803,97,1.2385
656,97,-0.5052
2055,97,0.8976
4886,97,1.7944
66,97,1.0203
2187,97,-0.8083
1561,97,-0.6248
356,97,0.7581
3905,97,0.9922
2223,97,1.7463
76,97,0.8764
1701,97,0.8876
3062,97,-0.9746
2918,97,1.8189
28,97,-0.5622
2966,97,-0.6204
2920,97,1.6904
1375,97,-0.8717
3334,97,1.5189
2435,97,0.8184
1413,97,-1.0022
3330,97,2.0493
186,97,-1.0426
590,97,-0.6824
9562,97,2.751
8475,97,0.5755
2854,97,-1.7411
567,97,2.2247
6254,97,-1.4473
3406,97,0.9253
6880,97,1.4761
6782,97,1.78
859,97,-0.8519
7952,97,0.9707
2959,97,-1.3152
431,97,-1.4342
144,97,-0.8649
3187,97,-0.6821
11462,97,-0.5087
554,97,-0.7772
1187,97,1.3166
12,97,2.0032
2598,97,1.4752
2052,97,-0.5567
1693,97,-1.1988
3489,97,0.7215
367,97,5.3253
342,97,-0.626
440,97,-0.5246
2062,97,0.578
179,97,1.0155
1690,97,-0.7244
1734,97,-0.9376
3951,97,0.8093
7913,97,0.8553
3520,97,1.6415
3540,97,1.287
2540,97,-0.5416
1412,97,-1.4263
1213,97,0.9276
84,97,1.5208
3645,97,2.0989
2315,97,2.6763
104,97,0.8021
3999,97,1.1819
3098,97,1.4893
8962,97,-1.0914
4968,97,2.0561
6042,97,0.8693
4639,97,2.0026
372,97,1.2253
1102,97,0.5039
365,97,4.0002
2151,97,-0.5985
2941,97,0.9001
418,97,-1.2529
5661,97,1.0341
6378,97,1.9284
601,97,-1.0849
1745,97,0.6882
5049,97,1.1896
1360,97,1.8099
3322,97,-0.8981
861,97,-1.1565
1945,97,-1.0146
8944,97,0.7365
640,97,-1.1849
2096,97,-0.9808
4229,97,0.986
8167,97,0.9689
679,97,-0.511
1622,97,-0.5596
6098,97,1.5318
3635,97,7.1669
3018,97,-0.5843
284,97,1.4701
1044,97,-0.8946
2876,97,-0.6085
1148,97,1.0262
4181,97,-0.7229
3161,97,-1.1871
9990,97,1.732
328,97,0.6709
1769,97,0.5807
2249,97,-0.9965
4908,97,-1.1607
4058,97,0.504
2124,97,-0.71
3264,97,1.1069
13811,97,2.0636
3433,97,3.0951
3783,97,0.7562
1531,97,0.5691
4060,97,2.6212
401,97,2.6156
2086,97,-0.5883
599,97,-1.1508
6024,97,3.6039
10399,97,2.954
215,97,12.9615
1996,97,0.674
2224,97,0.5024
5276,97,-1.0119
1131,97,-0.8669
2433,97,1.9869
3401,97,-0.8359
1797,97,-0.8652
2889,97,-0.8805
341,97,-0.7757
3494,97,-0.6548
6634,97,6.1002
937,97,1.766
1744,97,-1.072
5966,97,-1.2155
5869,97,0.824
3088,97,3.2156
1705,97,-0.7257
3133,97,0.5536
8693,97,0.8895
582,97,-0.6629
1920,97,2.6798
5165,97,1.2635
4941,97,-0.9874
5545,97,1.6226
1997,97,-1.1081
583,97,0.8576
5766,97,-0.614
389,97,0.8803
2639,97,-0.8693
1515,97,0.5316
9258,97,0.5026
4861,97,1.372
8436,97,-1.0205
4148,97,0.7753
1442,97,1.5405
8709,97,1.3672
390,97,-0.6306
819,97,1.3205
5746,97,-0.769
321,97,0.5778
4067,97,-1.0432
6800,97,1.5046
3440,97,-0.5918
8535,97,0.5946
207,97,-0.7413
330,97,0.8957
93,97,-0.7686
4030,97,-1.2858
793,97,0.8608
2194,97,-0.8454
3123,97,-0.7194
1983,97,-1.1849
1783,97,0.939
1342,97,-1.0283
958,97,-1.8091
8442,97,-1.0364
2602,97,2.7742
2366,97,0.7149
743,97,0.5937
4289,97,-0.7539
638,97,-0.8051
1146,97,-0.9018
577,97,0.7875
116,97,-0.5082
4151,97,-0.7534
573,97,-0.6587
581,97,-0.7551
2057,97,-0.5405
2578,97,0.6834
9020,97,0.9446
1072,97,0.6295
303,97,-0.611
3351,97,1.0327
4579,97,2.3028
6381,97,0.9137
373,97,1.0184
1838,97,0.9692
4080,97,-0.5133
2704,97,-1.0253
3376,97,1.5941
3199,97,1.1244
1365,97,0.5293
2199,97,-1.1862
2734,97,-0.8203
2500,97,0.6187
2971,97,-0.5783
2707,97,0.635
65,97,-1.017
594,97,1.5138
556,97,-1.6261
226,97,-0.8096
2198,98,0.5456
8538,98,1.8385
674,98,-0.8379
100,98,-1.0477
885,98,-0.6527
2374,98,1.2793
394,98,-1.0021
395,98,1.4884
1802,98,0.5522
7060,98,0.9292
2831,98,-0.7091
3223,98,-1.8487
1255,98,0.6742
8202,98,-0.8078
300,98,-0.6869
4840,98,0.8408
2038,98,-0.6752
49,98,0.7514
6395,98,1.1156
1885,98,1.2755
403,98,0.9278
4898,98,-0.8624
198,98,0.7349
8775,98,-1.1401
119,98,-1.0252
2617,98,-0.7794
1185,98,0.6991
2308,98,1.1674
3488,98,-0.5439
3128,98,1.4934
1181,98,-0.7093
2081,98,-0.6493
908,98,1.1267
7169,98,-0.6629
7350,98,-1.2296
1338,98,-0.6948
8188,98,-0.5676
768,98,0.7986
1036,98,-0.7421
7657,98,-0.5082
162,98,-1.1756
306,98,-0.9621
316,98,-0.5244
2347,98,-1.5386
323,98,0.9671
3499,98,-0.8831
4025,98,-1.2201
4336,98,0.6828
464,98,0.5493
857,98,2.6336
4070,98,1.3293
1824,98,1.2435
518,98,0.5543
4197,98,-2.4957
5680,98,-1.1022
2061,98,-0.8109
1336,98,-0.5548
2181,98,0.6253
11481,98,-0.6057
1386,98,-1.1777
1127,98,0.7586
22,98,-0.9656
60,98,-1.1184
1003,98,0.866
1367,98,0.552
557,98,0.7736
2726,98,0.635
2321,98,-0.5943
3900,98,-1.0936
11603,98,-0.6288
1836,98,1.076
4270,98,1.3876
1058,98,-0.8351
1035,98,0.6415
1083,98,-1.4095
791,98,1.4453
3557,98,-1.5814
3332,98,-0.6427
2730,98,0.7449
991,98,0.6962
983,98,0.7391
962,98,0.8208
1794,98,0.503
6212,98,0.6304
3056,98,1.9512
1844,98,0.691
3091,98,-0.5665
635,98,0.8793
2361,98,2.0603
244,98,0.7015
4361,98,-0.7425
4131,98,0.6874
2768,98,-0.5163
727,98,0.7449
2813,98,0.7494
224,98,-1.453
519,98,-0.9254
5715,98,-1.1912
8508,98,2.9544
2660,98,1.6404
51,98,0.9079
3523,98,-1.2705
2532,98,-1.3234
334,98,0.6942
6374,98,-0.5356
2595,98,0.7863
2058,98,1.2027
5849,98,0.6325
5416,98,-0.5797
2064,98,-1.0702
664,98,0.7227
3224,98,0.7391
2695,98,-1.405
318,98,-0.65
3137,98,-1.5664
4783,98,-0.8677
1306,98,-0.6529
2326,98,1.295
456,98,-0.7763
2797,98,0.701
1232,98,-1.9308
952,98,0.9396
2119,98,0.89
2034,98,1.0422
3594,98,-1.7219
4442,98,-0.8168
6581,98,-1.8738
634,98,0.9721
4900,98,0.6674
1613,98,1.0031
3193,98,-0.781
1618,98,0.7459
3034,98,1.2838
63,98,0.5063
243,98,1.39
7374,98,1.0593
3774,98,0.7413
3689,98,-1.0696
572,98,-0.5675
2029,98,-0.5763
7320,98,-0.8161
564,98,0.5835
827,98,-0.5852
2737,98,-0.9726
2318,98,0.6562
13748,98,0.7523
329,98,-0.5936
1037,98,-0.7846
8834,98,-0.9759
4018,98,-0.5059
4600,98,1.0372
4757,98,-1.2832
9507,98,-0.9187
6453,98,-0.8082
2441,98,-0.9416
3124,98,1.3183
6385,98,0.8016
828,98,1.4579
1188,98,0.5111
312,98,1.9231
313,98,-1.4325
3169,98,-0.5995
3512,98,1.1032
1432,98,-0.6141
2692,98,-1.7607
14105,98,-0.7241
3235,98,-0.5538
361,98,-0.9073
4906,98,1.5677
9349,98,0.5306
9937,98,0.7625
5290,98,0.6091
837,98,-0.5404
6626,98,0.8545
10945,98,-0.7517
375,98,0.8718
6885,98,-1.7254
451,98,-0.58
448,98,1.2165
2293,98,-0.9073
1227,98,-0.7832
3127,98,-0.5937
1231,98,0.797
871,98,1.4875
2865,98,0.5557
920,98,0.654
12439,98,0.7849
3621,98,0.5831
9282,98,0.7481
5243,98,-1.1393
2391,98,0.5714
1046,98,1.1418
1,98,-0.8149
6612,98,-0.6946
4292,98,-0.5545
8241,98,1.0947
3480,98,1.3247
3490,98,-0.5095
2609,98,-0.6926
5656,98,1.6705
2980,98,0.9836
3497,98,0.7599
376,98,-0.792
5681,98,-0.543
417,98,-1.0953
6530,98,-0.5522
1369,98,0.5193
6901,98,0.556
6903,98,1.1531
1378,98,1.1065
1384,98,0.6004
5890,98,0.9432
494,98,-0.7415
539,98,0.7165
206,98,-0.7395
1092,98,0.5049
4054,98,1.6544
595,98,-0.5337
4063,98,1.8347
2749,98,0.6471
1845,98,0.7472
636,98,1.5853
705,98,1.6115
1865,98,2.2547
4887,98,0.7716
8972,98,1.998
642,98,0.9909
3154,98,1.0769
105,98,1.1938
5776,98,-0.7234
1868,98,1.4746
723,98,0.8121
726,98,1.2467
2243,98,0.5238
5272,98,0.517
799,98,-1.4198
3515,98,0.6762
5026,98,-0.9894
656,98,1.6346
6128,98,1.1023
2055,98,0.6096
5812,98,0.82
4886,98,-0.8726
2187,98,0.9936
1561,98,1.5253
3268,98,-0.5555
356,98,-1.1321
3905,98,-0.7382
2633,98,1.3151
262,98,0.5954
76,98,0.6266
1735,98,0.6951
135,98,0.9759
6041,98,1.1914
1701,98,-0.5865
4304,98,0.5489
6897,98,1.5701
3292,98,0.8522
28,98,1.4484
2966,98,2.0241
1375,98,-1.3262
3334,98,0.8611
2758,98,2.9873
3330,98,3.642
186,98,0.531
590,98,-0.848
567,98,2.6614
3406,98,0.6684
6880,98,0.7675
6782,98,0.9012
859,98,-1.6484
7952,98,-0.8118
3471,98,-0.7699
431,98,-0.777
3508,98,-0.9573
6773,98,-0.7428
8802,98,0.5498
3187,98,-0.6821
8886,98,-0.6756
2610,98,0.7833
2052,98,-0.5567
3234,98,-0.512
440,98,-0.5246
2988,98,0.6648
2062,98,-0.5101
3676,98,-0.5761
2063,98,1.1733
179,98,-1.2879
1734,98,0.8247
3951,98,-0.7758
1677,98,2.7477
2534,98,-0.9167
6201,98,0.6684
3540,98,1.5456
2540,98,-0.5416
1412,98,-1.1252
622,98,1.2965
2787,98,-1.4585
801,98,0.9999
123,98,1.2747
2299,98,-0.8337
3098,98,0.9094
3156,98,0.9031
8962,98,-0.5221
4968,98,1.1598
1228,98,-0.971
993,98,1.2495
585,98,0.764
4004,98,0.517
2151,98,1.2578
418,98,-0.8208
6378,98,2.3631
601,98,0.5102
48,98,0.79
861,98,0.5707
1945,98,1.1343
2628,98,-0.598
2096,98,-1.0137
8167,98,1.2005
513,98,0.5097
679,98,-0.8071
7524,98,2.8764
1622,98,1.7938
3018,98,-0.5843
1762,98,-0.6281
1044,98,-0.8946
4219,98,-1.1705
5453,98,1.0997
2876,98,1.5929
1148,98,0.8453
4181,98,-1.025
9990,98,1.3367
328,98,1.597
1204,98,1.1028
2249,98,0.8593
4908,98,-0.8102
4058,98,0.5112
13811,98,-1.7386
1531,98,-0.6752
6742,98,2.0734
2717,98,-0.8369
4060,98,-0.8903
1326,98,1.2553
34,98,-0.5603
401,98,-0.5656
2086,98,1.5972
2197,98,1.857
9664,98,1.7443
599,98,0.7252
1558,98,0.948
1996,98,0.8094
1131,98,-0.8331
5241,98,1.5149
3401,98,-0.8359
5610,98,0.877
2460,98,0.6703
1797,98,-2.134
2889,98,-0.8805
341,98,-1.3712
3494,98,-0.6548
5851,98,-1.7592
937,98,-0.9741
1744,98,1.9441
1423,98,1.034
2650,98,0.6955
1006,98,0.7894
625,98,1.0772
5266,98,0.755
1705,98,0.7166
3133,98,0.5701
43,98,-0.8688
366,98,0.6464
8693,98,0.6687
582,98,0.7272
4941,98,0.8126
5545,98,1.5593
1997,98,0.554
130,98,0.5918
5766,98,3.4313
389,98,0.518
2639,98,1.0421
9258,98,-0.8992
496,98,1.1452
4861,98,1.5832
390,98,-0.6306
632,98,0.6143
5746,98,-0.6747
4067,98,-0.6939
3440,98,1.7201
8535,98,0.8247
207,98,-0.917
330,98,-0.5232
93,98,1.0764
706,98,-0.7037
4030,98,0.6409
2194,98,0.9566
4494,98,-0.8013
1469,98,0.9012
3123,98,-1.1687
4056,98,1.4103
46,98,-0.6842
108,98,-0.6944
5469,98,1.2859
1017,98,0.5259
5367,98,-0.5184
2185,98,0.71
2366,98,-1.0628
2149,98,0.7809
817,98,-1.3415
638,98,-0.6064
7059,98,-0.8326
1743,98,-0.5413
1644,98,-0.519
116,98,-0.5082
4151,98,-1.5601
3075,98,-0.6853
11758,98,0.9458
2057,98,-0.7735
1591,98,-1.3175
3053,98,-0.5687
2578,98,-0.6268
2053,98,0.7747
4566,98,-0.6776
919,98,0.7153
2335,98,1.5226
9020,98,-0.983
3238,98,0.693
303,98,1.1321
3351,98,-0.9214
4080,98,-0.785
2729,98,0.6012
402,98,0.5374
2199,98,-1.7058
2734,98,-0.8203
2971,98,-0.5783
2707,98,1.355
65,98,0.8481
79,98,-0.6147
556,98,-0.9778
4506,98,0.5925
2198,99,-0.7725
1211,99,1.4329
5623,99,-0.7019
6092,99,-0.5736
674,99,-1.483
1913,99,-0.7409
100,99,3.1873
883,99,-0.6738
885,99,0.8074
170,99,-1.7417
2831,99,-1.4517
377,99,1.9006
1104,99,1.8804
1255,99,1.2127
716,99,2.6287
4840,99,1.5956
2038,99,0.8902
4632,99,0.6031
196,99,1.0081
13,99,1.0774
2508,99,0.5424
403,99,0.7675
1792,99,-0.9637
4898,99,-1.5141
198,99,-0.5078
8462,99,1.3178
8775,99,2.7538
2101,99,0.7985
3703,99,-1.2765
580,99,-0.8362
2617,99,-1.4053
7909,99,0.9641
546,99,-0.9166
1185,99,-1.0098
349,99,2.5115
3488,99,1.2044
1181,99,-0.7093
1392,99,-0.6295
908,99,-1.1235
7169,99,-1.3881
7350,99,-1.8194
1338,99,-1.2563
2635,99,1.1956
3767,99,-1.134
1233,99,-0.653
162,99,-1.4565
316,99,-1.3475
559,99,0.9031
2347,99,-0.648
323,99,-1.0578
2751,99,-0.6357
4025,99,-0.8232
4336,99,0.8876
4070,99,-0.7646
518,99,-1.8544
1252,99,-1.7534
1199,99,0.6231
4197,99,-0.7324
5680,99,-0.8651
1336,99,-1.0928
2866,99,-0.5324
11481,99,-0.519
1386,99,2.2829
1127,99,-0.7562
3662,99,-0.5343
22,99,-0.6189
4831,99,-0.753
60,99,-1.5294
7238,99,0.9705
5229,99,0.973
1003,99,-0.8016
2453,99,1.8854
557,99,-1.2164
2706,99,1.2905
2321,99,-0.5943
3900,99,0.5862
5609,99,0.6021
3080,99,1.1651
1058,99,0.7563
1261,99,-0.8228
5971,99,-2.0079
5005,99,-0.7289
1035,99,-0.5049
3168,99,0.6812
1068,99,2.4183
168,99,0.6076
1083,99,-1.4095
1509,99,1.4694
2350,99,1.1073
237,99,1.2129
2554,99,-1.319
3146,99,-1.3628
3557,99,-1.1302
3332,99,-1.2361
1821,99,0.9596
2730,99,1.7603
4504,99,-0.9033
983,99,-0.9134
3630,99,-1.0778
962,99,0.5851
1794,99,-2.0506
560,99,-0.5252
6212,99,2.289
1436,99,-0.6232
579,99,-1.3116
9596,99,-1.2029
1844,99,-1.1228
610,99,-0.8096
2233,99,0.5453
635,99,-0.5418
653,99,-1.3639
5628,99,0.633
2361,99,-0.9789
3275,99,1.0094
1207,99,1.2196
4131,99,-2.1332
4124,99,0.5288
3115,99,-0.5961
2768,99,1.7277
6284,99,-1.5323
727,99,-0.7039
2813,99,0.6675
224,99,-0.8513
519,99,0.5439
1419,99,-0.5017
5715,99,1.2454
526,99,0.5847
51,99,1.5942
3523,99,-1.2705
1767,99,0.9512
3944,99,0.7067
6382,99,0.674
334,99,-0.689
6367,99,0.5399
3247,99,1.087
6374,99,1.5539
7522,99,-0.8192
2576,99,1.1944
2058,99,0.8396
5849,99,0.682
3660,99,-0.896
3241,99,-1.1316
2064,99,1.2626
664,99,0.7877
1585,99,-4.3435
2695,99,0.5509
1965,99,0.6375
1306,99,0.717
1294,99,3.283
1232,99,0.6108
1695,99,2.289
3594,99,-1.2297
4442,99,-1.1748
749,99,-0.9011
1613,99,-0.9744
3193,99,-1.3441
1618,99,-0.5955
3034,99,0.8257
3044,99,-1.2001
243,99,-1.0672
7374,99,0.9092
3862,99,-0.9381
3774,99,1.8615
8161,99,-1.1845
3689,99,-0.8538
756,99,-0.5622
572,99,1.0464
275,99,-1.1756
4729,99,-1.9065
2029,99,-0.8928
564,99,2.5783
827,99,-1.4706
91,99,-0.7359
1532,99,-1.1882
5982,99,-1.5592
2318,99,-1.0034
13748,99,-0.5879
1728,99,-0.8354
949,99,0.9658
1037,99,-1.0866
86,99,0.7401
4018,99,-1.8288
999,99,4.2584
4600,99,0.5857
3068,99,-1.0186
9584,99,-0.8094
3897,99,2.9042
2575,99,-0.5832
3623,99,2.5372
7876,99,1.4245
1697,99,1.7374
5879,99,-1.8632
2441,99,1.0862
3063,99,-0.8608
6385,99,-0.8574
828,99,-0.6089
1188,99,-0.6276
315,99,1.243
313,99,0.6093
1209,99,-0.7002
3169,99,4.3318
1922,99,-1.0871
9327,99,2.3108
3512,99,0.5765
6629,99,0.5949
2163,99,-1.0331
2692,99,-0.8956
14105,99,0.7302
3235,99,1.8246
5679,99,-1.4051
1327,99,-0.9806
361,99,2.1016
5192,99,1.4828
1998,99,0.7882
70,99,1.1975
9349,99,-0.637
9937,99,-0.5226
4882,99,-1.0033
837,99,-1.1148
10945,99,-0.5764
6885,99,-0.9528
451,99,-0.5104
2293,99,1.1234
3127,99,1.1155
4156,99,1.7493
804,99,-0.7843
3405,99,-0.7225
239,99,0.8558
871,99,0.8024
3621,99,-0.6317
9282,99,0.5052
1046,99,-0.5249
1,99,1.0103
6612,99,2.4456
4292,99,-0.7275
2046,99,1.3421
2609,99,0.6462
5656,99,0.5789
3497,99,-1.805
1344,99,-0.611
376,99,-0.5884
3673,99,0.7909
5681,99,-0.9716
1201,99,0.6988
4612,99,1.1282
6530,99,-0.5522
1384,99,-0.5729
2657,99,0.6229
3015,99,1.9498
5890,99,-0.9316
539,99,-1.9514
206,99,-1.4133
1092,99,-0.6955
595,99,-2.3058
3335,99,0.7085
600,99,-0.6677
4063,99,1.9658
626,99,-0.8476
2749,99,-1.9482
631,99,-0.6171
1845,99,-0.8099
636,99,1.2897
