gene_id,Entrez_Gene_Id,Hugo_Symbol
3982,,CTD-2324F15.2
10814,,CTD-2506J14.1
12650,,CTD-2526L21.2
10673,,CTD-2540L5.6
9207,,CTD-2544M6.1
16000,,CTD-2547E10.3
17594,,CTD-2554C21.3
12339,,CTD-2555A7.2
18270,,CTD-2557P19.4
16935,,CTD-2561J22.2
17478,,CTD-2571L23.6
17711,,CTD-2589O24.1
16514,,CTD-2611K5.5
16894,,CTD-2620I22.3
9320,,CTD-2647E9.1
9205,,CTD-3006G17.2
18441,,CTD-3032H12.2
13861,,CTD-3046C4.1
13600,,CTD-3049M7.1
16527,,CTD-3064H18.4
12401,,CTD-3074O7.2
11751,,CTD-3088G3.8
9776,,CTD-3162L10.5
12798,,CTD-3187F8.12
10867,,CTD-3193O13.9
15552,,CTD-3222D19.2
34902,,CTF1
4084,,CTGLF10P
12692,,CTGLF11P
4085,,CTGLF12P
33467,,CTHRC1
36087,,CTNNAL1
36312,,CTRL
33306,,CTSB
33142,,CTSH
35608,,CTSL
32899,,CTTNBP2NL
35858,,CTU1
35807,,CTU2
34114,,CTXN1
33145,,CTXN3
34735,,CTXND1
34461,,CUTA
33092,,CUTC
36577,,CWC15
36301,,CWC27
34241,,CWF19L1
35905,,CXCL14
36176,,CXCL3
33863,,CXCL8
35247,,CXORF38
32911,,CXORF40A
33898,,CXORF49
34928,,CXORF49B
35297,,CXORF51A
35556,,CXORF51B
10460,,CXORF64
35009,,CXXC1
8907,,CXXC11
36024,,CXXC4
33140,,CYB561D1
34242,,CYB561D2
34445,,CYB5D1
33521,,CYB5D2
18287,,CYB5P4
33335,,CYBA
34737,,CYBC1
14444,,CYORF17
35170,,CYP1A2
34408,,CYP26C1
34267,,CYP2D7
33972,,CYP2U1
33028,,CYREN
33901,,CYSRT1
36568,,DAD1
33411,,DAOA
5185,,DARC
35028,,DARS2
35410,,DAZ1
34934,,DAZ2
34751,,DAZ3
35432,,DAZ4
34453,,DAZAP2
35592,,DBP
35621,,DCAF1
33033,,DCANP1
34371,,DCD
33956,,DCP2
34353,,DCPS
34704,,DCTN5
36709,,DCTN6
36049,,DCTPP1
36340,,DCUN1D2
36370,,DDA1
35734,,DDAH1
33887,,DDIAS
35968,,DDIT3
34009,,DDIT4
33729,,DDT
34452,,DDX28
35738,,DDX50
36289,,DDX55
32782,,DEC1
34499,,DECR1
35400,,DECR2
34725,,DEFA1
34780,,DEFA1B
33369,,DEFA3
36331,,DEFB103A
35221,,DEFB103B
33453,,DEFB104B
36132,,DEFB105A
34763,,DEFB105B
34624,,DEFB106A
35696,,DEFB106B
33018,,DEFB107A
33604,,DEFB108B
17602,,DEFB108P4
17976,,DEFB109P1B
33671,,DEFB114
34851,,DEFB115
33788,,DEFB119
33358,,DEFB125
32937,,DEFB126
34189,,DEFB129
34231,,DEFB130A
36638,,DEFB130B
36011,,DEFB131A
33499,,DEFB131B
34598,,DEFB132
33117,,DEFB134
33171,,DEFB135
34697,,DEFB136
35705,,DEFB4A
34155,,DEFB4B
36555,,DEGS1
36621,,DEGS2
34141,,DELE1
34366,,DENND6B
34333,,DENR
33712,,DEPP1
36618,,DESI1
34424,,DEUP1
35299,,DEXI
35646,,DGCR6L
36548,,DGLUCY
33474,,DHDDS
34574,,DHDH
34214,,DHFR
34717,,DHFR2
33946,,DHPS
34113,,DHRS1
35302,,DHRS7B
36375,,DHRS7C
36268,,DHRS9
33800,,DHX15
35057,,DIO1
34070,,DIRC1
32769,,DISP3
15907,,DKFZP761J1410
11975,,DKFZP761K2322
33163,,DKKL1
32860,,DLEU7
35641,,DLK2
35365,,DLL4
35309,,DLX4
35222,,DMAC1
33623,,DMAC2
34685,,DMRTC1B
36264,,DMTN
33137,,DNAAF3
33454,,DNAAF4
35935,,DNAAF5
36197,,DNAH10OS
36495,,DNAJB13
32810,,DNAJB14
32809,,DNAJB5
33188,,DNAJC14
34003,,DNAJC15
33071,,DNAJC24
33400,,DNAJC28
36670,,DNAJC5
35017,,DNAJC5G
34332,,DNAJC8
34605,,DNAL4
33570,,DND1
36020,,DNLZ
36238,,DNPH1
34321,,DOHH
35443,,DOLK
34833,,DOLPP1
35055,,DOP1A
36321,,DOP1B
34040,,DPAGT1
33747,,DPEP2NB
34835,,DPP4
34914,,DPP7
36366,,DPY30
33723,,DR1
34212,,DRAM2
35011,,DRC3
35477,,DRC7
35156,,DRD4
35877,,DRG2
33823,,DRICH1
34046,,DSN1
34800,,DSTN
36314,,DTD2
34110,,DTWD1
36323,,DTX3
33616,,DUPD1
35362,,DUSP1
36037,,DUSP15
34652,,DUSP18
35398,,DUSP19
34693,,DUSP28
33534,,DUSP5
34536,,DXO
33639,,DYDC1
33668,,DYNC1LI2
34642,,DYNLT1
32841,,DYNLT3
36602,,E2F5
33726,,EBI3
33783,,EBLN1
33603,,ECD
36380,,ECHDC3
32865,,ECPAS
33740,,EDAR
34939,,EDDM13
35484,,EDDM3B
34434,,EDF1
35304,,EDN1
35345,,EDN2
35213,,EEF1AKMT1
35963,,EEF1AKMT2
34861,,EEF1AKMT3
36136,,EEF2KMT
36253,,EFCAB10
14911,,EFCAB4A
12725,,EFCAB4B
34067,,EFEMP1
34190,,EFHD1
33417,,EFHD2
36559,,EFL1
33144,,EFNA2
34112,,EFNA3
35220,,EFNA4
13198,,EFTUD1P1
33052,,EGLN3
34854,,EGR3
33497,,EID1
33302,,EIF1AD
32825,,EIF1AX
33690,,EIF1AY
34942,,EIF2B3
36035,,EIF2S1
35311,,EIF2S3B
17383,,EIF2S3L
35124,,EIF3CL
34134,,EIF3G
36068,,EIF4EBP3
36291,,EIF5
33066,,EIF5A
34778,,EIF6
36615,,EIPR1
34154,,ELF2
34671,,ELF5
35928,,ELK3
34092,,ELK4
34493,,ELOA
35826,,ELOA2
33113,,ELOA3
33615,,ELOB
32844,,ELOC
36588,,ELOF1
36305,,ELOVL3
34138,,ELP1
35614,,EMC1
36352,,EMC6
36517,,EMC8
36236,,EMC9
36279,,EME1
33275,,EMP1
36539,,EMP3
12788,,EMR4P
35163,,EMSY
33232,,ENDOG
34004,,ENHO
36509,,ENKD1
33260,,ENOPH1
36655,,ENPP4
34721,,ENPP5
33949,,ENPP6
35212,,ENTPD3
33308,,ENTPD6
35847,,ENTR1
33107,,ENY2
33681,,EOGT
36151,,EOMES
36234,,EPDR1
35143,,EPGN
35481,,EPHX1
34537,,EPHX2
34590,,EPHX4
36227,,EPO
34955,,EPPIN
36605,,EPS8L1
35112,,EPYC
34550,,ERBIN
36129,,ERCC1
35251,,EREG
35340,,ERFE
36038,,ERG28
34436,,ERH
34500,,ERI1
36488,,ERICH3
35936,,ERICH4
34457,,ERICH5
34303,,ERICH6
33953,,ERICH6B
35128,,ERLIN2
36729,,ERMN
33552,,ERO1A
33641,,ERO1B
33044,,ERP27
36632,,ERVMER34-1
35777,,ESS2
34686,,ETDB
32988,,ETFA
35508,,ETFBKMT
35392,,ETFRF1
35560,,EVA1A
33967,,EVA1B
34785,,EXOC1L
34795,,EXOSC1
36552,,EXOSC2
33728,,EXOSC6
33132,,F2R
34513,,FA2H
35753,,FAAP100
35474,,FAAP20
35623,,FAAP24
35699,,FABP2
33135,,FABP4
35014,,FABP5
34388,,FABP7
34230,,FABP9
33724,,FADD
33533,,FAIM2
9204,,FAM101A
32870,,FAM104B
2658,,FAM105B
35684,,FAM106A
33643,,FAM110C
36089,,FAM110D
35636,,FAM111A
35153,,FAM114A2
16795,,FAM115B
34849,,FAM117B
34905,,FAM118B
33575,,FAM136A
33672,,FAM153A
36617,,FAM156B
34663,,FAM162A
35582,,FAM163B
33886,,FAM167B
35871,,FAM173A
33833,,FAM173B
33236,,FAM183A
36229,,FAM185A
14267,,FAM188B2
35829,,FAM193B
8255,,FAM194A
8689,,FAM194B
34225,,FAM205C
35427,,FAM20A
33746,,FAM213B
34147,,FAM217A
34912,,FAM219B
6433,,FAM21B
33130,,FAM220A
34474,,FAM228A
33039,,FAM229A
35419,,FAM234A
34314,,FAM234B
33693,,FAM236D
33103,,FAM237A
36171,,FAM241A
33222,,FAM241B
35321,,FAM243A
32983,,FAM24A
35725,,FAM25G
11216,,FAM25HP
18526,,FAM27L
16683,,FAM35DP
36030,,FAM3A
34764,,FAM3B
10396,,FAM58BP
33126,,FAM69A
35656,,FAM72B
36665,,FAM89B
36099,,FAM92A
35158,,FAM98B
36390,,FAM9C
35591,,FANCD2OS
36501,,FARSA
36416,,FAXC
35576,,FBLIM1
36320,,FBLL1
35498,,FBXL2
33051,,FBXL21
32962,,FBXL22
34958,,FBXL5
34821,,FBXO10
35180,,FBXO2
36452,,FBXO27
34698,,FBXO36
33890,,FBXO4
35956,,FBXO44
35444,,FBXO48
36296,,FBXO6
34467,,FBXW5
34872,,FCER1G
11904,,FCGR1C
36651,,FCGR2C
34450,,FCMR
33194,,FDPS
34860,,FDX1
32846,,FDX2
33249,,FEM1B
35737,,FFAR2
36711,,FGF1
32817,,FGF11
32771,,FGF16
35086,,FGF17
34065,,FGF18
35172,,FGF20
34589,,FGF21
33950,,FGF22
33338,,FGF4
34907,,FGFBP1
35211,,FGFBP3
33561,,FGFR1OP
33340,,FGFR1OP2
33536,,FGL1
35025,,FIGLA
34259,,FIGNL2
36499,,FIS1
33855,,FITM1
32775,,FKBP1A
33067,,FKBP3
35967,,FKBP8
4027,,FKBP9L
33962,,FKBPL
35242,,FKTN
15244,,FLJ27365
18518,,FLJ45079
35233,,FLRT3
34237,,FLT3LG
36644,,FLYWCH2
35686,,FMC1
34894,,FN3KRP
33630,,FNDC10
35202,,FNDC11
35187,,FNDC4
35706,,FNDC9
34115,,FOPNL
33524,,FOSL1
36215,,FOXA1
33838,,FOXA3
36053,,FOXD1
35127,,FOXD2
35802,,FOXD4L1
35680,,FOXD4L4
33905,,FOXE3
32942,,FOXF2
34166,,FOXK2
33867,,FOXL2NB
34057,,FOXO6
34023,,FOXQ1
18612,,FP15737
36228,,FPGS
35761,,FRAT2
34583,,FRG2
33791,,FRG2B
34772,,FRG2C
33777,,FRMD5
17422,,FRMPD2P1
36361,,FRMPD3
35060,,FSBP
34830,,FUCA2
34295,,FUNDC1
34629,,FUOM
35461,,FUT11
36138,,FYB1
33391,,FYB2
35603,,FZD2
35166,,FZD8
36327,,FZD9
36122,,G0S2
33167,,G3BP1
34575,,GABARAP
34399,,GADD45A
32824,,GADD45G
34201,,GADD45GIP1
33419,,GAGE1
34597,,GAGE12B
33822,,GAGE12C
33532,,GAGE12D
35371,,GAGE12E
35611,,GAGE12F
36056,,GAGE12G
36326,,GAGE12H
32925,,GAGE12J
33884,,GAL
33934,,GAL3ST1
35138,,GALNT17
36359,,GALNT4
36694,,GALR3
33422,,GAR1
33628,,GAREM1
35755,,GAREM2
33178,,GAS1
33111,,GAS2L1
36679,,GAST
36004,,GATB
36200,,GATD1
36222,,GATD3A
34979,,GBX2
35229,,GCAT
35137,,GCH1
34173,,GCHFR
35758,,GCLC
33301,,GCLM
35083,,GCN1
36543,,GCNA
35934,,GCNT3
33646,,GCSH
34342,,GDAP2
34762,,GDF5
33438,,GDF5OS
36590,,GDF7
35919,,GDNF
34298,,GDPD3
34540,,GFER
35830,,GFOD2
35116,,GFRA4
36690,,GGH
35320,,GGT6
36347,,GIMAP4
33667,,GIMD1
35064,,GIP
36064,,GJA9
33197,,GJB1
34733,,GJB5
33143,,GJB6
35037,,GJB7
35550,,GJC3
33129,,GJD3
34197,,GKN2
36179,,GLIPR1
33754,,GLIPR2
33548,,GLIS2
33095,,GLMP
36021,,GLOD5
35863,,GLRX
35658,,GLRX2
35423,,GLRX5
35602,,GLT8D1
15570,,GLTPD1
35814,,GLYATL1B
35904,,GLYCTK
11700,,GMCL1P1
32859,,GMCL2
35818,,GMDS
34980,,GMFG
32788,,GMNN
33751,,GMPPB
35651,,GMPR2
34692,,GNA11
33959,,GNAL
35209,,GNB4
34362,,GNG11
34235,,GNG2
35048,,GNG3
35414,,GNL3
36252,,GNPNAT1
35050,,GNRH1
34094,,GNRH2
35377,,GNRHR
10731,,GOLGA6L18
33484,,GOLGA6L7
32831,,GOLGA6L9
34709,,GOLGA8G
34183,,GOLPH3L
36661,,GOLT1A
36730,,GON7
36335,,GOT1
34129,,GP1BB
36713,,GP9
35989,,GPAA1
33806,,GPAT3
35068,,GPAT4
34867,,GPATCH11
35277,,GPATCH3
34760,,GPC4
34534,,GPN3
33433,,GPR12
34252,,GPR135
34804,,GPR137B
35007,,GPR157
35631,,GPR180
33430,,GPR183
35790,,GPR21
35176,,GPR27
33246,,GPR33
34099,,GPR37
34041,,GPR37L1
35004,,GPR39
33989,,GPR62
34473,,GPR68
36019,,GPR78
36612,,GPS2
33187,,GPSM3
36587,,GPX1
34417,,GPX2
33968,,GPX8
36554,,GRAMD2A
36447,,GRAMD2B
34967,,GRAPL
35029,,GRK2
34750,,GRK3
34430,,GRP
35351,,GRPR
34886,,GRWD1
36135,,GRXCR1
33735,,GRXCR2
14048,,GS1-124K5.10
15839,,GS1-124K5.12
10275,,GS1-124K5.2
7538,,GS1-179L18.1
12192,,GS1-184P14.2
10579,,GS1-256O22.5
7476,,GS1-257G1.1
15569,,GS1-309P15.4
33872,,GSC2
35262,,GSDME
34435,,GSG1L2
35224,,GSK3A
36137,,GSKIP
35715,,GSTA4
36026,,GSTM1
35959,,GSTM2
35339,,GSTT2
34085,,GSTT2B
18351,,GSTTP1
34953,,GTF2A1L
35793,,GTF2E2
33362,,GTF2H2C
34024,,GTPBP2
35542,,GTSE1
35739,,GTSF1
34758,,GUCD1
36241,,GUCY1B1
35241,,GVQW1
35188,,GVQW3
34852,,GYG2
34032,,GZF1
35382,,H1FNT
34775,,H1FX
35022,,H2AFY2
32957,,H2BFS
33617,,HAAO
35272,,HACD1
33122,,HACD2
35164,,HACD3
33013,,HACD4
34080,,HAGHL
33818,,HAPLN2
33840,,HARBI1
35533,,HASPIN
35190,,HAUS1
34020,,HAUS2
33614,,HAUS4
35766,,HAUS6
33105,,HBA2
33685,,HBM
34054,,HBZ
33390,,HCCS
34186,,HCG22
34609,,HCRT
36110,,HCRTR1
33502,,HDAC2
932,,HDGFL2
33709,,HDGFL3
2490,,HDHD1P3
36640,,HDHD3
35990,,HDHD5
34809,,HEBP2
32935,,HENMT1
35667,,HEPN1
33574,,HES4
34002,,HES6
35937,,HEXDC
33087,,HEXIM2
32968,,HEYL
32781,,HGH1
32981,,HHLA3
34915,,HIF1AN
36190,,HIGD1B
34397,,HIGD2A
34181,,HIKESHI
33363,,HINT2
35551,,HINT3
34306,,HIST1H2AA
34137,,HIST1H2BN
33027,,HIST1H4C
35109,,HIST1H4H
33626,,HIST2H2AA3
33053,,HIST2H2AC
35140,,HIST2H3A
35978,,HIST2H3C
35135,,HJV
33883,,HLA-DMB
34957,,HLA-DOA
35447,,HLA-DPA1
34159,,HLA-DQB1
33899,,HLCS
35838,,HMGB1
34841,,HMGB3
35624,,HMGN1
33931,,HMGXB4
36453,,HMHB1
33981,,HMOX1
36299,,HMX1
35115,,HMX3
36485,,HNRNPA0
36534,,HNRNPA1L2
32917,,HNRNPAB
33004,,HNRNPC
36459,,HNRNPCL4
272,,HNRNPCP5
35778,,HNRNPH3
35001,,HOPX
35204,,HOXB6
33741,,HOXB8
35657,,HOXB9
34506,,HOXC12
33012,,HOXC9
36244,,HOXD1
33515,,HOXD11
36731,,HOXD4
36307,,HOXD8
36246,,HPCA
35483,,HPCAL1
33876,,HPDL
34722,,HPF1
34053,,HPGD
36398,,HPS6
33451,,HPX
32956,,HRAS
34056,,HRCT1
33330,,HRK
33970,,HS3ST6
12790,,HSA-MIR-1199
10375,,HSA-MIR-490
3602,,HSA-MIR-7162
34965,,HSBP1L1
33003,,HSD11B1
35687,,HSD11B2
34744,,HSD17B1
36680,,HSD17B10
33647,,HSD17B14
36231,,HSDL1
36668,,HSDL2
33002,,HSF4
35364,,HSFX1
33516,,HSFY1
34293,,HSFY2
35713,,HSPA13
36071,,HSPB11
33008,,HSPB2
33240,,HTATIP2
33975,,HTD2
36695,,HTR3E
34810,,HTR6
35107,,HUS1
34937,,HVCN1
36551,,HYAL1
34006,,HYAL2
33364,,HYLS1
33331,,HYPM
35964,,IAH1
33687,,IAPP
36497,,ICAM4
33961,,ICE1
35121,,ICE2
36313,,ICOSLG
33927,,ID1
33522,,ID2
34064,,IDH2
32996,,IDI1
34370,,IDI2
33703,,IDNK
35856,,IER3
36356,,IER3IP1
34132,,IER5
33676,,IER5L
33332,,IFFO2
35352,,IFI27
34439,,IFI35
36691,,IFI44L
34814,,IFIT1
35557,,IFIT3
3122,,IFLTD1
36511,,IFNA1
34334,,IFNA13
34471,,IFNA17
32912,,IFNA21
35293,,IFNA7
36025,,IFNAR1
35101,,IFNAR2
35880,,IFNB1
35824,,IFNGR1
34989,,IFNK
33393,,IFNL4
16489,,IFRG15
33336,,IFT20
33924,,IFT22
35270,,IFT43
33373,,IGFALS
33795,,IGFBP2
36553,,IGFBP4
33805,,IGFBP7
35837,,IGFBPL1
34765,,IGFLR1
33839,,IK
35983,,IKZF5
35568,,IL11RA
36631,,IL12B
33355,,IL17B
34273,,IL17D
34146,,IL1A
33395,,IL22RA2
33108,,IL31
34748,,IL32
35373,,IL33
34844,,IL34
33686,,IL36G
34076,,IL4
34639,,IL5
32991,,IL9
33250,,ILDR1
33988,,IMP3
35689,,IMPAD1
35024,,INAFM1
35786,,INAFM2
33912,,INAVA
34126,,ING2
36406,,INKA1
36526,,INKA2
34811,,INMT
34643,,INPP1
35647,,INSL3
33030,,INSL4
34732,,INSL6
35902,,INSM1
35012,,INSYN1
35430,,INSYN2
36332,,INSYN2B
33590,,INTS11
36339,,INTS13
36354,,INTS14
36164,,INTS6L
35629,,IP6K1
36077,,IPPK
35063,,IQANK1
4047,,IQCA1P1
33360,,IQCD
34031,,IQCF6
35817,,IQCM
33918,,IQCN
32798,,IRF2
35527,,IRF6
33780,,IRF8
35087,,IRGM
33595,,ISCA1
35536,,ISCA2
32820,,ISG15
34782,,ISOC2
36408,,ISYNA1
34664,,ITGB1BP1
34172,,ITGB1BP2
33525,,ITM2B
34776,,ITPKA
32970,,ITPRID1
35971,,ITPRID2
33293,,ITPRIPL1
34144,,IYD
35041,,IZUMO1R
35343,,IZUMO4
34960,,JADE1
34944,,JAGN1
34384,,JAM3
35665,,JAML
34052,,JCAD
34932,,JCHAIN
35082,,JDP2
32890,,JHY
34462,,JMJD7
36546,,JMJD8
34909,,JOSD1
36248,,JOSD2
36217,,JPT1
33388,,JPT2
36134,,JUND
35191,,KAAG1
35610,,KAT14
36689,,KATNAL1
33745,,KATNB1
34420,,KAZALD1
13759,,KB-1572G7.2
18151,,KB-1930G5.3
17176,,KB-67B5.12
36508,,KBTBD3
35999,,KBTBD4
34667,,KBTBD7
35701,,KCNA7
32893,,KCNC3
34328,,KCNE2
36582,,KCNE3
36562,,KCNE5
34014,,KCNG3
34229,,KCNIP2
35898,,KCNJ13
35147,,KCNJ9
35842,,KCNK1
33432,,KCNMB1
33192,,KCNQ1
33361,,KCTD17
33020,,KCTD2
35088,,KCTD6
35617,,KDELR2
33365,,KDELR3
34825,,KDF1
35409,,KDSR
34807,,KHDC1L
35841,,KHDC4
36595,,KIAA0513
35069,,KIAA0895L
35274,,KIAA0930
1764,,KIAA0947
521,,KIAA1009
33691,,KIAA1024L
35518,,KIAA1143
4187,,KIAA1199
436,,KIAA1239
4627,,KIAA1430
11016,,KIAA1432
32976,,KIAA1586
32995,,KIAA2012
33529,,KIF1BP
36350,,KIRREL1
34188,,KISS1
36216,,KISS1R
34517,,KIZ
33444,,KLC4
34600,,KLF2
34145,,KLF6
34393,,KLF9
35975,,KLHDC8B
32804,,KLHL21
35719,,KLHL22
33414,,KLHL35
35718,,KLLN
35388,,KLRC3
36444,,KLRC4
34708,,KLRF1
35513,,KLRF2
32969,,KLRG2
35102,,KLRK1
35485,,KMT5A
36542,,KMT5B
33271,,KMT5C
33403,,KNCN
34431,,KNL1
33902,,KRBA2
35754,,KRI1
34789,,KRT18
34812,,KRT27
36083,,KRT36
34048,,KRT40
34866,,KRTAP1-3
34857,,KRTAP10-2
33327,,KRTAP12-2
33442,,KRTAP12-4
34215,,KRTAP15-1
34588,,KRTAP17-1
33743,,KRTAP19-2
34906,,KRTAP19-8
35613,,KRTAP2-1
36308,,KRTAP2-2
35018,,KRTAP20-1
36198,,KRTAP21-3
36667,,KRTAP22-1
34176,,KRTAP22-2
36116,,KRTAP29-1
34788,,KRTAP3-3
33134,,KRTAP4-1
34018,,KRTAP4-2
35632,,KRTAP5-7
36118,,KRTAP6-3
33857,,KRTAP9-6
35415,,KRTAP9-7
34755,,KRTCAP2
35984,,KRTDAP
35452,,KTI12
35509,,KXD1
34528,,KYAT1
36181,,KYAT3
13758,,LA16C-60G3.6
8334,,LA16C-60G3.8
9868,,LA16C-83F12.6
34916,,LACTB
35168,,LACTB2
33531,,LAG3
34480,,LAGE3
36387,,LAMTOR3
34516,,LAMTOR4
34838,,LAMTOR5
35916,,LARGE1
33168,,LARGE2
33461,,LARP6
33253,,LAX1
33731,,LAYN
35526,,LBHD1
34555,,LCE1C
33527,,LCE3B
33682,,LCE3C
35849,,LCE3E
33383,,LCNL1
33026,,LDAH
33782,,LDOC1
33550,,LEAP2
34320,,LEMD1
34007,,LENEP
35808,,LEP
33762,,LEPROTL1
36717,,LETM2
35372,,LEXM
34587,,LGALS14
36084,,LGALS2
32973,,LGALS3
34646,,LGALS7
34373,,LGALS7B
33513,,LGALSL
33480,,LHB
36119,,LHFPL6
36611,,LHX3
36057,,LIMD1
33619,,LIMD2
36193,,LIMS3
36180,,LIMS4
36067,,LIN7C
10081,,LINC00238
3197,,LINC00478
18153,,LINC00948
7185,,LINC00969
13278,,LINC01125
14765,,LINC01171
35781,,LINS1
33282,,LIPG
34248,,LIX1
33594,,LKAAEAR1
8336,,LL22NC03-63E9.3
35186,,LLCFC1
33810,,LLPH
35659,,LMF2
36199,,LMNB1
33727,,LMNB2
34608,,LMNTD1
36170,,LMNTD2
33688,,LMO3
34495,,LMX1B
35977,,LNPK
14637,,LOC732538
35637,,LONP1
33175,,LOXL4
34407,,LPAR3
8604,,LPPR1
18019,,LPPR3
287,,LPPR4
8369,,LPPR5
32857,,LRAT
35893,,LRFN4
36225,,LRG1
35236,,LRMDA
34682,,LRP2BP
36158,,LRP5L
35645,,LRR1
32786,,LRRC14B
35196,,LRRC17
33598,,LRRC19
35866,,LRRC20
33150,,LRRC25
34675,,LRRC26
36457,,LRRC3C
33353,,LRRC45
33597,,LRRC57
35252,,LRRC58
35948,,LRRC74A
36439,,LRRC74B
32933,,LRRC75A
36606,,LRRC75B
34747,,LRRC8E
36310,,LSM10
36436,,LSM14B
33298,,LSM2
34191,,LSM4
35875,,LSM7
35850,,LSM8
35161,,LSMEM1
33929,,LTA
35178,,LTB4R2
32915,,LTC4S
36318,,LTO1
33136,,LUC7L2
32965,,LUM
36325,,LURAP1
36353,,LUZP6
32848,,LVRN
35431,,LY6L
34202,,LY75
35296,,LYPD1
35261,,LYPD5
34472,,LYPLA2
34449,,LYPLAL1
33211,,LYRM1
36388,,LYRM2
35563,,LYRM4
33654,,LYSMD2
34208,,LYSMD3
33283,,LYSMD4
36656,,LYVE1
34419,,M6PR
35915,,MAB21L4
35950,,MACO1
35906,,MAD2L1BP
35455,,MAFA
34712,,MAFF
36141,,MAFG
34829,,MAFK
33948,,MAGEA2B
34200,,MAGEA3
35586,,MAGEA9
33678,,MAGEB3
10748,,MAGEB6P1
36669,,MAGED4
33517,,MAGED4B
33176,,MAGOH
32827,,MAIP1
35674,,MAJIN
33680,,MAL2
33869,,MALT1
32878,,MAN1A1
33932,,MANEAL
36403,,MANF
33656,,MAP1LC3B
35547,,MAP1LC3B2
36130,,MAP3K20
36042,,MAP3K21
33808,,MAP6D1
13304,,MAPK6PS4
35199,,MAPK8IP1
34088,,MAPKAPK5
35558,,MAPRE2
34557,,MARC2
34490,,MARCH3
33102,,MARCH5
35292,,MARCOL
33997,,MARF1
34444,,MARS2
33218,,MAVS
34249,,MBD2
34443,,MBD3L1
33730,,MBD3L2
33765,,MBD3L2B
34511,,MBLAC1
34798,,MBNL3
33190,,MCEE
33219,,MCEMP1
34182,,MCHR1
36160,,MCRIP2
33152,,MCTS1
34250,,MCU
33620,,MCUB
33437,,MDFIC2
32837,,MED14OS
34108,,MED22
36657,,MED26
35090,,MED29
35516,,MED31
35731,,MED4
33276,,MED6
33580,,MEF2A
34870,,MEIG1
35791,,MEIKIN
34050,,MEIOB
33889,,MEIOC
33262,,MEIS3
36521,,MESD
36209,,MESP1
34560,,METRN
33601,,METTL1
33064,,METTL16
36213,,METTL17
33165,,METTL22
34627,,METTL24
33006,,METTL26
35788,,METTL27
35626,,METTL7B
33947,,MFAP4
33401,,MFSD10
36016,,MFSD12
35254,,MFSD13A
34345,,MFSD14A
33713,,MFSD14B
34104,,MFSD14C
36052,,MFSD3
35081,,MFSD4A
33492,,MFSD4B
36297,,MGAM2
33990,,MGARP
36563,,MGAT4D
35810,,MGP
34910,,MGST1
35577,,MICU1
35549,,MICU2
36127,,MICU3
32793,,MIF
32992,,MIF4GD
34218,,MIGA2
34217,,MILR1
34879,,MINDY1
35118,,MINDY2
34062,,MINDY3
33632,,MINDY4
36285,,MINDY4B
33549,,MINOS1
34836,,MIOX
7892,,MIR4435-1HG
34156,,MISP
36075,,MISP3
34372,,MIXL1
33770,,MKNK1
34839,,MKRN1
35093,,MKRN2
34554,,MKRN2OS
35496,,MLANA
35992,,MLC1
35762,,MLEC
33342,,MLF2
7875,,MLK4
36569,,MLLT11
12928,,MLTK
33631,,MLYCD
32858,,MMD
33452,,MMP23B
33252,,MMP24OS
32927,,MNS1
33526,,MOB1A
32931,,MOB3A
35695,,MOB3B
35440,,MOB3C
34888,,MOGAT1
35522,,MON1A
36015,,MORF4L1
33021,,MORF4L2
34657,,MORN3
32910,,MOSMO
34061,,MPC1
35183,,MPC2
36344,,MPG
32800,,MPHOSPH6
36330,,MPIG6B
34859,,MPLKIP
33579,,MPP3
34845,,MPV17L
33786,,MPV17L2
35059,,MPZL2
34253,,MPZL3
36270,,MRAP
5745,,MRC1L1
33858,,MRE11
36187,,MRFAP1
35243,,MRFAP1L1
36078,,MRGPRD
35040,,MRGPRE
34136,,MRLN
35394,,MRM2
36207,,MRM3
35324,,MRNIP
36586,,MRO
35779,,MROH7
33315,,MRPL1
34640,,MRPL12
33258,,MRPL15
35232,,MRPL16
33072,,MRPL17
35071,,MRPL18
32807,,MRPL27
35743,,MRPL30
33490,,MRPL33
36382,,MRPL34
33683,,MRPL36
34695,,MRPL41
35960,,MRPL44
36648,,MRPL52
35723,,MRPL53
33878,,MRPL54
36502,,MRPL55
35767,,MRPL57
36446,,MRPL58
33868,,MRPS11
34001,,MRPS12
35079,,MRPS16
36363,,MRPS18C
35234,,MRPS24
36275,,MRPS26
33711,,MRPS33
36336,,MRPS34
34383,,MRPS5
36686,,MRS2
34749,,MRTFA
34972,,MRTFB
33675,,MS4A18
34093,,MS4A2
36243,,MSANTD1
36407,,MSANTD2
34817,,MSMO1
35198,,MSMP
32773,,MSRB1
34977,,MSS51
5498,,MST4
34222,,MT-ATP6
33789,,MT-ATP8
34688,,MT-CO1
33888,,MT-CO3
33748,,MT-CYB
35367,,MT-ND4
33925,,MT-ND4L
36589,,MT-ND6
35806,,MT1A
32803,,MT1F
36086,,MT1H
33078,,MT1HL1
34739,,MT1M
33036,,MT1X
33434,,MT2A
34822,,MT3
35317,,MTCH1
33954,,MTCL1
34122,,MTCP1
34068,,MTERF1
34995,,MTERF2
32838,,MTERF3
34213,,MTERF4
4408,,MTERFD1
9942,,MTERFD2
4689,,MTERFD3
